plate0-D11,2500000,0.9459553871438237,20.0
plate0-D11,5000000,0.9698564596860147,40.0
plate0-D11,3930046,0.9728488972731134,128.0
plate0-D1,100000,0.0,0.0
plate0-D1,250000,0.0003433741556032836,0.0
plate0-D1,500000,0.002941365330019752,0.0
plate0-D1,1000000,0.002941365330019752,0.0
plate0-D1,2500000,0.002941365330019752,0.0
plate0-D1,5000000,0.002941365330019752,0.0
plate0-D1,38248,0.002941365330019752,0.0
plate0-D2,100000,7.958346855498486e-05,0.0
plate0-D2,250000,0.0014949791756590615,0.0
plate0-D2,500000,0.0017054662934259841,0.0
plate0-D2,1000000,0.0017054662934259841,0.0
plate0-D2,2500000,0.0017054662934259841,0.0
plate0-D2,5000000,0.0017054662934259841,0.0
plate0-D2,24532,0.0017054662934259841,0.0
plate0-D3,100000,0.0,0.0
plate0-D3,250000,0.0,0.0
plate0-D3,500000,6.941860185481545e-06,1.0
plate0-D3,1000000,0.00030370638311481764,1.0
plate0-D3,2500000,0.04012965411437855,4.0
plate0-D3,5000000,0.4151524940740067,9.0
plate0-D3,1081852,0.9687841902109359,35.0
plate0-D4,100000,2.20651984467092e-05,0.0
plate0-D4,250000,0.0038792602257939194,2.0
plate0-D4,500000,0.07532810826128468,5.0
plate0-D4,1000000,0.4989494238380008,9.0
plate0-D4,2500000,0.961841338331142,24.0
plate0-D4,5000000,0.971694565093699,49.0
plate0-D4,2674024,0.9731949985880752,77.0
plate0-D5,100000,5.702242295216984e-06,0.0
plate0-D5,250000,0.0001142927694823926,0.0
plate0-D5,500000,0.00017181103959066827,0.0
plate0-D5,1000000,0.0002853600383389021,0.0
plate0-D5,2500000,0.0008238500498698278,0.0
plate0-D5,5000000,0.0008238500498698278,0.0
plate0-D5,18856,0.0008238500498698278,0.0
plate0-D6,100000,0.014686496916698422,3.0
plate0-D6,250000,0.3105354380722851,7.0
plate0-D6,500000,0.8244812632995504,15.0
plate0-D6,1000000,0.9629431107120092,28.0
plate0-D6,2500000,0.9629431107120092,28.0
plate0-D6,5000000,0.9629431107120092,28.0
plate0-D6,1278240,0.9629431107120092,28.0
plate0-D7,100000,0.0,0.0
plate0-D7,250000,0.0,0.0
plate0-D7,500000,4.462624404952422e-06,0.0
plate0-D7,1000000,9.470680681621251e-05,0.0
plate0-D7,2500000,0.00019561170308374785,0.0
plate0-D7,5000000,0.0013201930531317582,0.0
plate0-D7,45406,0.00426577308397841,0.0
plate0-D8,100000,9.66901954406358e-06,0.0
plate0-D8,250000,0.00023924625282106043,0.0
plate0-D8,500000,0.0013794467882864044,0.0
plate0-D8,1000000,0.0013794467882864044,0.0
plate0-D8,2500000,0.0013794467882864044,0.0
plate0-D8,5000000,0.0013794467882864044,0.0
plate0-D8,16232,0.0013794467882864044,0.0
plate0-D9,100000,0.0013732486988350815,1.0
plate0-D9,250000,0.05933778124760599,4.0
plate0-D9,500000,0.29267427973861915,7.0
plate0-D9,1000000,0.29267427973861915,7.0
plate0-D9,2500000,0.29267427973861915,7.0
plate0-D9,5000000,0.29267427973861915,7.0
